Hospital Name,City,District,State,Country,Date,Patients,Beds,Deaths,Cancer,Tuberculosis,Accidents,Pneumonia,Covid
Malta,,,,MLT,01-09-2021,31,,,,,,,
Malta,,,,MLT,02-09-2021,34,,,,,,,
Malta,,,,MLT,03-09-2021,33,,,,,,,
Malta,,,,MLT,04-09-2021,33,,,,,,,
Malta,,,,MLT,05-09-2021,31,,,,,,,
Malta,,,,MLT,06-09-2021,29,,,,,,,
Malta,,,,MLT,07-09-2021,29,,,,,,,
Malta,,,,MLT,08-09-2021,31,,,,,,,
Malta,,,,MLT,09-09-2021,32,,,,,,,
Malta,,,,MLT,10-09-2021,28,,,,,,,
Malta,,,,MLT,11-09-2021,31,,,,,,,
Malta,,,,MLT,12-09-2021,33,,,,,,,
Malta,,,,MLT,13-09-2021,35,,,,,,,
Malta,,,,MLT,14-09-2021,32,,,,,,,
Malta,,,,MLT,15-09-2021,25,,,,,,,
Malta,,,,MLT,16-09-2021,22,,,,,,,
Malta,,,,MLT,17-09-2021,25,,,,,,,
Malta,,,,MLT,18-09-2021,21,,,,,,,
Malta,,,,MLT,19-09-2021,22,,,,,,,
Malta,,,,MLT,20-09-2021,22,,,,,,,
Malta,,,,MLT,21-09-2021,21,,,,,,,
Malta,,,,MLT,22-09-2021,23,,,,,,,
Malta,,,,MLT,23-09-2021,15,,,,,,,
Malta,,,,MLT,24-09-2021,15,,,,,,,
Malta,,,,MLT,25-09-2021,17,,,,,,,
Malta,,,,MLT,26-09-2021,18,,,,,,,
Malta,,,,MLT,27-09-2021,13,,,,,,,
Malta,,,,MLT,28-09-2021,11,,,,,,,
Malta,,,,MLT,29-09-2021,9,,,,,,,
Malta,,,,MLT,30-09-2021,11,,,,,,,
Malta,,,,MLT,01-10-2021,13,,,,,,,
Malta,,,,MLT,03-10-2021,6,,,,,,,
Malta,,,,MLT,05-10-2021,8,,,,,,,
Malta,,,,MLT,07-10-2021,8,,,,,,,
Malta,,,,MLT,08-10-2021,7,,,,,,,
Malta,,,,MLT,09-10-2021,7,,,,,,,
Malta,,,,MLT,10-10-2021,7,,,,,,,
Malta,,,,MLT,11-10-2021,7,,,,,,,
Malta,,,,MLT,12-10-2021,7,,,,,,,
Malta,,,,MLT,13-10-2021,9,,,,,,,
Malta,,,,MLT,15-10-2021,10,,,,,,,
Malta,,,,MLT,16-10-2021,11,,,,,,,
Malta,,,,MLT,17-10-2021,12,,,,,,,
Malta,,,,MLT,18-10-2021,13,,,,,,,
Malta,,,,MLT,19-10-2021,14,,,,,,,
Malta,,,,MLT,20-10-2021,17,,,,,,,
Malta,,,,MLT,22-10-2021,13,,,,,,,
Malta,,,,MLT,23-10-2021,12,,,,,,,
Malta,,,,MLT,25-10-2021,14,,,,,,,
Malta,,,,MLT,26-10-2021,11,,,,,,,
Malta,,,,MLT,27-10-2021,11,,,,,,,
Malta,,,,MLT,31-10-2021,13,,,,,,,
Malta,,,,MLT,01-11-2021,13,,,,,,,
Malta,,,,MLT,03-11-2021,8,,,,,,,
Malta,,,,MLT,05-11-2021,9,,,,,,,
Malta,,,,MLT,06-11-2021,11,,,,,,,
Malta,,,,MLT,07-11-2021,11,,,,,,,
Malta,,,,MLT,08-11-2021,13,,,,,,,
Malta,,,,MLT,10-11-2021,16,,,,,,,
Malta,,,,MLT,11-11-2021,16,,,,,,,
Malta,,,,MLT,12-11-2021,15,,,,,,,
Malta,,,,MLT,13-11-2021,12,,,,,,,
Malta,,,,MLT,15-11-2021,16,,,,,,,
Malta,,,,MLT,17-11-2021,15,,,,,,,
Malta,,,,MLT,19-11-2021,10,,,,,,,
Malta,,,,MLT,20-11-2021,12,,,,,,,
Malta,,,,MLT,21-11-2021,12,,,,,,,
Malta,,,,MLT,25-11-2021,12,,,,,,,
Malta,,,,MLT,26-11-2021,12,,,,,,,
Malta,,,,MLT,27-11-2021,15,,,,,,,
Malta,,,,MLT,28-11-2021,15,,,,,,,
Malta,,,,MLT,30-11-2021,23,,,,,,,
Malta,,,,MLT,01-12-2021,11,,,,,,,
Malta,,,,MLT,02-12-2021,11,,,,,,,
Malta,,,,MLT,03-12-2021,21,,,,,,,
Malta,,,,MLT,07-12-2021,26,,,,,,,
Malta,,,,MLT,08-12-2021,27,,,,,,,
Malta,,,,MLT,09-12-2021,23,,,,,,,
Malta,,,,MLT,10-12-2021,21,,,,,,,
Malta,,,,MLT,11-12-2021,16,,,,,,,
Malta,,,,MLT,12-12-2021,17,,,,,,,
Malta,,,,MLT,13-12-2021,20,,,,,,,
Malta,,,,MLT,15-12-2021,16,,,,,,,
Malta,,,,MLT,16-12-2021,20,,,,,,,
Malta,,,,MLT,17-12-2021,22,,,,,,,
Malta,,,,MLT,18-12-2021,30,,,,,,,
Malta,,,,MLT,19-12-2021,30,,,,,,,
Malta,,,,MLT,20-12-2021,49,,,,,,,
Malta,,,,MLT,21-12-2021,40,,,,,,,
Malta,,,,MLT,22-12-2021,47,,,,,,,
Malta,,,,MLT,23-12-2021,52,,,,,,,
Malta,,,,MLT,24-12-2021,70,,,,,,,
Malta,,,,MLT,25-12-2021,68,,,,,,,
Malta,,,,MLT,26-12-2021,80,,,,,,,
Malta,,,,MLT,27-12-2021,83,,,,,,,
Malta,,,,MLT,28-12-2021,82,,,,,,,
Malta,,,,MLT,30-12-2021,94,,,,,,,
Malta,,,,MLT,02-01-2022,110,,,,,,,
Malta,,,,MLT,03-01-2022,122,,,,,,,
Malta,,,,MLT,04-01-2022,124,,,,,,,
Malta,,,,MLT,05-01-2022,121,,,,,,,
Malta,,,,MLT,06-01-2022,123,,,,,,,
Malta,,,,MLT,07-01-2022,127,,,,,,,
Malta,,,,MLT,08-01-2022,126,,,,,,,
Malta,,,,MLT,09-01-2022,131,,,,,,,
Malta,,,,MLT,10-01-2022,126,,,,,,,
Malta,,,,MLT,11-01-2022,126,,,,,,,
Malta,,,,MLT,12-01-2022,116,,,,,,,
Malta,,,,MLT,13-01-2022,108,,,,,,,
Malta,,,,MLT,14-01-2022,104,,,,,,,
Malta,,,,MLT,15-01-2022,102,,,,,,,
Malta,,,,MLT,19-01-2022,102,,,,,,,
Malta,,,,MLT,20-01-2022,94,,,,,,,
Malta,,,,MLT,21-01-2022,99,,,,,,,
Malta,,,,MLT,25-01-2022,90,,,,,,,
Malta,,,,MLT,26-01-2022,101,,,,,,,
Malta,,,,MLT,28-01-2022,105,,,,,,,
Malta,,,,MLT,29-01-2022,93,,,,,,,
Malta,,,,MLT,30-01-2022,93,,,,,,,
Malta,,,,MLT,31-01-2022,100,,,,,,,
Malta,,,,MLT,04-02-2022,98,,,,,,,
Malta,,,,MLT,05-02-2022,86,,,,,,,
Malta,,,,MLT,06-02-2022,84,,,,,,,
Malta,,,,MLT,07-02-2022,90,,,,,,,
Malta,,,,MLT,08-02-2022,89,,,,,,,
Malta,,,,MLT,10-02-2022,70,,,,,,,
Malta,,,,MLT,12-02-2022,61,,,,,,,
Malta,,,,MLT,14-02-2022,54,,,,,,,
Malta,,,,MLT,15-02-2022,52,,,,,,,
Malta,,,,MLT,18-02-2022,46,,,,,,,
Malta,,,,MLT,19-02-2022,39,,,,,,,
Malta,,,,MLT,21-02-2022,47,,,,,,,
Malta,,,,MLT,23-02-2022,44,,,,,,,
Malta,,,,MLT,25-02-2022,45,,,,,,,
Malta,,,,MLT,27-02-2022,35,,,,,,,
Malta,,,,MLT,28-02-2022,36,,,,,,,
Malta,,,,MLT,01-03-2022,38,,,,,,,
Malta,,,,MLT,03-03-2022,43,,,,,,,
Malta,,,,MLT,04-03-2022,27,,,,,,,
Malta,,,,MLT,06-03-2022,45,,,,,,,
Malta,,,,MLT,07-03-2022,42,,,,,,,
Malta,,,,MLT,08-03-2022,34,,,,,,,
Malta,,,,MLT,09-03-2022,35,,,,,,,
Malta,,,,MLT,10-03-2022,44,,,,,,,
Malta,,,,MLT,12-03-2022,43,,,,,,,
Malta,,,,MLT,14-03-2022,49,,,,,,,
Malta,,,,MLT,15-03-2022,43,,,,,,,
Malta,,,,MLT,16-03-2022,51,,,,,,,
Malta,,,,MLT,17-03-2022,50,,,,,,,
Malta,,,,MLT,18-03-2022,46,,,,,,,
Malta,,,,MLT,21-03-2022,54,,,,,,,
Malta,,,,MLT,22-03-2022,41,,,,,,,
Malta,,,,MLT,25-03-2022,77,,,,,,,
Netherlands,,,,NLD,27-02-2020,1,,,,,,,
Netherlands,,,,NLD,28-02-2020,9,,,,,,,
Netherlands,,,,NLD,29-02-2020,10,,,,,,,
Netherlands,,,,NLD,01-03-2020,20,,,,,,,
Netherlands,,,,NLD,02-03-2020,34,,,,,,,
Netherlands,,,,NLD,03-03-2020,40,,,,,,,
Netherlands,,,,NLD,04-03-2020,53,,,,,,,
Netherlands,,,,NLD,05-03-2020,65,,,,,,,
Netherlands,,,,NLD,06-03-2020,77,,,,,,,
Netherlands,,,,NLD,07-03-2020,93,,,,,,,
Netherlands,,,,NLD,08-03-2020,108,,,,,,,
Netherlands,,,,NLD,09-03-2020,141,,,,,,,
Netherlands,,,,NLD,10-03-2020,174,,,,,,,
Netherlands,,,,NLD,11-03-2020,215,,,,,,,
Netherlands,,,,NLD,12-03-2020,283,,,,,,,
Netherlands,,,,NLD,13-03-2020,350,,,,,,,
Netherlands,,,,NLD,14-03-2020,424,,,,,,,
Netherlands,,,,NLD,15-03-2020,500,,,,,,,
Netherlands,,,,NLD,16-03-2020,636,,,,,,,
Netherlands,,,,NLD,17-03-2020,775,,,,,,,
Netherlands,,,,NLD,18-03-2020,966,,,,,,,
Netherlands,,,,NLD,19-03-2020,1234,,,,,,,
Netherlands,,,,NLD,20-03-2020,1482,,,,,,,
Netherlands,,,,NLD,21-03-2020,1671,,,,,,,
Netherlands,,,,NLD,22-03-2020,1871,,,,,,,
Netherlands,,,,NLD,23-03-2020,2244,,,,,,,
Netherlands,,,,NLD,24-03-2020,2544,,,,,,,
Netherlands,,,,NLD,25-03-2020,2811,,,,,,,
Netherlands,,,,NLD,26-03-2020,2952,,,,,,,
Netherlands,,,,NLD,27-03-2020,3226,,,,,,,
Netherlands,,,,NLD,28-03-2020,3284,,,,,,,
Netherlands,,,,NLD,29-03-2020,3284,,,,,,,
Netherlands,,,,NLD,30-03-2020,3232,,,,,,,
Netherlands,,,,NLD,31-03-2020,3095,,,,,,,
Netherlands,,,,NLD,01-04-2020,2945,,,,,,,
Netherlands,,,,NLD,02-04-2020,2807,,,,,,,
Netherlands,,,,NLD,03-04-2020,2531,,,,,,,
Netherlands,,,,NLD,04-04-2020,2570,,,,,,,
Netherlands,,,,NLD,05-04-2020,2270,,,,,,,
Netherlands,,,,NLD,06-04-2020,2912,,,,,,,
Netherlands,,,,NLD,07-04-2020,2713,,,,,,,
Netherlands,,,,NLD,08-04-2020,2864,,,,,,,
Netherlands,,,,NLD,09-04-2020,2733,,,,,,,
Netherlands,,,,NLD,10-04-2020,2675,,,,,,,
Netherlands,,,,NLD,11-04-2020,2685,,,,,,,
Netherlands,,,,NLD,12-04-2020,2532,,,,,,,
Netherlands,,,,NLD,13-04-2020,2415,,,,,,,
Netherlands,,,,NLD,14-04-2020,2391,,,,,,,
Netherlands,,,,NLD,15-04-2020,2355,,,,,,,
Netherlands,,,,NLD,16-04-2020,2377,,,,,,,
Netherlands,,,,NLD,17-04-2020,2286,,,,,,,
Netherlands,,,,NLD,18-04-2020,2266,,,,,,,
Netherlands,,,,NLD,19-04-2020,2149,,,,,,,
Netherlands,,,,NLD,20-04-2020,2165,,,,,,,
Netherlands,,,,NLD,21-04-2020,2157,,,,,,,
Netherlands,,,,NLD,22-04-2020,2069,,,,,,,
Netherlands,,,,NLD,23-04-2020,1856,,,,,,,
Netherlands,,,,NLD,24-04-2020,1765,,,,,,,
Netherlands,,,,NLD,25-04-2020,1746,,,,,,,
Netherlands,,,,NLD,26-04-2020,1704,,,,,,,
Netherlands,,,,NLD,27-04-2020,1626,,,,,,,
Netherlands,,,,NLD,28-04-2020,1569,,,,,,,
Netherlands,,,,NLD,29-04-2020,1575,,,,,,,
Netherlands,,,,NLD,30-04-2020,1471,,,,,,,
Netherlands,,,,NLD,01-05-2020,1468,,,,,,,
Netherlands,,,,NLD,02-05-2020,1494,,,,,,,
Netherlands,,,,NLD,03-05-2020,1380,,,,,,,
Netherlands,,,,NLD,04-05-2020,1333,,,,,,,
Netherlands,,,,NLD,05-05-2020,1333,,,,,,,
Netherlands,,,,NLD,06-05-2020,1352,,,,,,,
Netherlands,,,,NLD,07-05-2020,1286,,,,,,,
Netherlands,,,,NLD,08-05-2020,1189,,,,,,,
Netherlands,,,,NLD,09-05-2020,1132,,,,,,,
Netherlands,,,,NLD,10-05-2020,1054,,,,,,,
Netherlands,,,,NLD,11-05-2020,1118,,,,,,,
Netherlands,,,,NLD,12-05-2020,1110,,,,,,,
Netherlands,,,,NLD,13-05-2020,1031,,,,,,,
Netherlands,,,,NLD,14-05-2020,1029,,,,,,,
Netherlands,,,,NLD,15-05-2020,981,,,,,,,
Netherlands,,,,NLD,16-05-2020,971,,,,,,,
Netherlands,,,,NLD,17-05-2020,919,,,,,,,
Netherlands,,,,NLD,18-05-2020,909,,,,,,,
Netherlands,,,,NLD,19-05-2020,933,,,,,,,
Netherlands,,,,NLD,20-05-2020,922,,,,,,,
Netherlands,,,,NLD,21-05-2020,911,,,,,,,
Netherlands,,,,NLD,22-05-2020,863,,,,,,,
Netherlands,,,,NLD,23-05-2020,811,,,,,,,
Netherlands,,,,NLD,24-05-2020,730,,,,,,,
Netherlands,,,,NLD,25-05-2020,756,,,,,,,
Netherlands,,,,NLD,26-05-2020,698,,,,,,,
Netherlands,,,,NLD,27-05-2020,723,,,,,,,
Netherlands,,,,NLD,28-05-2020,695,,,,,,,
Netherlands,,,,NLD,29-05-2020,618,,,,,,,
Netherlands,,,,NLD,30-05-2020,589,,,,,,,
Netherlands,,,,NLD,31-05-2020,544,,,,,,,
Netherlands,,,,NLD,01-06-2020,542,,,,,,,
Netherlands,,,,NLD,02-06-2020,516,,,,,,,
Netherlands,,,,NLD,03-06-2020,496,,,,,,,
Netherlands,,,,NLD,04-06-2020,481,,,,,,,
Netherlands,,,,NLD,05-06-2020,469,,,,,,,
Netherlands,,,,NLD,06-06-2020,456,,,,,,,
Netherlands,,,,NLD,07-06-2020,443,,,,,,,
Netherlands,,,,NLD,08-06-2020,400,,,,,,,
Netherlands,,,,NLD,09-06-2020,346,,,,,,,
Netherlands,,,,NLD,10-06-2020,333,,,,,,,
Netherlands,,,,NLD,11-06-2020,297,,,,,,,
Netherlands,,,,NLD,12-06-2020,279,,,,,,,
Netherlands,,,,NLD,13-06-2020,289,,,,,,,
Netherlands,,,,NLD,14-06-2020,277,,,,,,,
Netherlands,,,,NLD,15-06-2020,281,,,,,,,
Netherlands,,,,NLD,16-06-2020,280,,,,,,,
Netherlands,,,,NLD,17-06-2020,289,,,,,,,
Netherlands,,,,NLD,18-06-2020,261,,,,,,,
Netherlands,,,,NLD,19-06-2020,235,,,,,,,
Netherlands,,,,NLD,20-06-2020,220,,,,,,,
Netherlands,,,,NLD,21-06-2020,221,,,,,,,
Netherlands,,,,NLD,22-06-2020,194,,,,,,,
Netherlands,,,,NLD,23-06-2020,211,,,,,,,
Netherlands,,,,NLD,24-06-2020,197,,,,,,,
Netherlands,,,,NLD,25-06-2020,178,,,,,,,
Netherlands,,,,NLD,26-06-2020,190,,,,,,,
Netherlands,,,,NLD,27-06-2020,180,,,,,,,
Netherlands,,,,NLD,28-06-2020,178,,,,,,,
Netherlands,,,,NLD,29-06-2020,157,,,,,,,
Netherlands,,,,NLD,30-06-2020,160,,,,,,,
Netherlands,,,,NLD,01-07-2020,150,,,,,,,
Netherlands,,,,NLD,02-07-2020,125,,,,,,,
Netherlands,,,,NLD,03-07-2020,103,,,,,,,
Netherlands,,,,NLD,04-07-2020,75,,,,,,,
Netherlands,,,,NLD,05-07-2020,87,,,,,,,
Netherlands,,,,NLD,06-07-2020,81,,,,,,,
Netherlands,,,,NLD,07-07-2020,79,,,,,,,
Netherlands,,,,NLD,08-07-2020,74,,,,,,,
Netherlands,,,,NLD,09-07-2020,70,,,,,,,
Netherlands,,,,NLD,10-07-2020,69,,,,,,,
Netherlands,,,,NLD,11-07-2020,77,,,,,,,
Netherlands,,,,NLD,12-07-2020,83,,,,,,,
Netherlands,,,,NLD,13-07-2020,94,,,,,,,
Netherlands,,,,NLD,14-07-2020,94,,,,,,,
Netherlands,,,,NLD,15-07-2020,85,,,,,,,
Netherlands,,,,NLD,16-07-2020,80,,,,,,,
Netherlands,,,,NLD,17-07-2020,73,,,,,,,
Netherlands,,,,NLD,18-07-2020,78,,,,,,,
Netherlands,,,,NLD,19-07-2020,73,,,,,,,
Netherlands,,,,NLD,20-07-2020,81,,,,,,,
Netherlands,,,,NLD,21-07-2020,90,,,,,,,
Netherlands,,,,NLD,22-07-2020,85,,,,,,,
Netherlands,,,,NLD,23-07-2020,91,,,,,,,
Netherlands,,,,NLD,24-07-2020,74,,,,,,,
Netherlands,,,,NLD,25-07-2020,91,,,,,,,
Netherlands,,,,NLD,26-07-2020,67,,,,,,,
Netherlands,,,,NLD,27-07-2020,70,,,,,,,
Netherlands,,,,NLD,28-07-2020,77,,,,,,,
Netherlands,,,,NLD,29-07-2020,63,,,,,,,
Netherlands,,,,NLD,30-07-2020,66,,,,,,,
Netherlands,,,,NLD,31-07-2020,73,,,,,,,
Netherlands,,,,NLD,01-08-2020,67,,,,,,,
Netherlands,,,,NLD,02-08-2020,70,,,,,,,
Netherlands,,,,NLD,03-08-2020,82,,,,,,,
Netherlands,,,,NLD,04-08-2020,83,,,,,,,
Netherlands,,,,NLD,05-08-2020,88,,,,,,,
Netherlands,,,,NLD,06-08-2020,79,,,,,,,
Netherlands,,,,NLD,07-08-2020,78,,,,,,,
Netherlands,,,,NLD,08-08-2020,79,,,,,,,
Netherlands,,,,NLD,09-08-2020,87,,,,,,,
Netherlands,,,,NLD,10-08-2020,99,,,,,,,
Netherlands,,,,NLD,11-08-2020,97,,,,,,,
Netherlands,,,,NLD,12-08-2020,117,,,,,,,
Netherlands,,,,NLD,13-08-2020,127,,,,,,,
Netherlands,,,,NLD,14-08-2020,120,,,,,,,
Netherlands,,,,NLD,15-08-2020,124,,,,,,,
Netherlands,,,,NLD,16-08-2020,122,,,,,,,
Netherlands,,,,NLD,17-08-2020,126,,,,,,,
Netherlands,,,,NLD,18-08-2020,129,,,,,,,
Netherlands,,,,NLD,19-08-2020,125,,,,,,,
Netherlands,,,,NLD,20-08-2020,138,,,,,,,
Netherlands,,,,NLD,21-08-2020,133,,,,,,,
Netherlands,,,,NLD,22-08-2020,131,,,,,,,
Netherlands,,,,NLD,23-08-2020,129,,,,,,,
Netherlands,,,,NLD,24-08-2020,121,,,,,,,
Netherlands,,,,NLD,25-08-2020,120,,,,,,,
Netherlands,,,,NLD,26-08-2020,120,,,,,,,
Netherlands,,,,NLD,27-08-2020,107,,,,,,,
Netherlands,,,,NLD,28-08-2020,100,,,,,,,
Netherlands,,,,NLD,29-08-2020,96,,,,,,,
Netherlands,,,,NLD,30-08-2020,94,,,,,,,
Netherlands,,,,NLD,31-08-2020,94,,,,,,,
Netherlands,,,,NLD,01-09-2020,93,,,,,,,
Netherlands,,,,NLD,02-09-2020,90,,,,,,,
Netherlands,,,,NLD,03-09-2020,95,,,,,,,
Netherlands,,,,NLD,04-09-2020,95,,,,,,,
Netherlands,,,,NLD,05-09-2020,99,,,,,,,
Netherlands,,,,NLD,06-09-2020,105,,,,,,,
Netherlands,,,,NLD,07-09-2020,109,,,,,,,
Netherlands,,,,NLD,08-09-2020,116,,,,,,,
Netherlands,,,,NLD,09-09-2020,122,,,,,,,
Netherlands,,,,NLD,10-09-2020,131,,,,,,,
Netherlands,,,,NLD,11-09-2020,136,,,,,,,
Netherlands,,,,NLD,12-09-2020,138,,,,,,,
Netherlands,,,,NLD,13-09-2020,148,,,,,,,
Netherlands,,,,NLD,14-09-2020,166,,,,,,,
Netherlands,,,,NLD,15-09-2020,187,,,,,,,
Netherlands,,,,NLD,16-09-2020,191,,,,,,,
Netherlands,,,,NLD,17-09-2020,212,,,,,,,
Netherlands,,,,NLD,18-09-2020,230,,,,,,,
Netherlands,,,,NLD,19-09-2020,260,,,,,,,
Netherlands,,,,NLD,20-09-2020,276,,,,,,,
Netherlands,,,,NLD,21-09-2020,325,,,,,,,
Netherlands,,,,NLD,22-09-2020,329,,,,,,,
Netherlands,,,,NLD,23-09-2020,371,,,,,,,
Netherlands,,,,NLD,24-09-2020,395,,,,,,,
Netherlands,,,,NLD,25-09-2020,431,,,,,,,
Netherlands,,,,NLD,26-09-2020,433,,,,,,,
Netherlands,,,,NLD,27-09-2020,490,,,,,,,
Netherlands,,,,NLD,28-09-2020,518,,,,,,,
Netherlands,,,,NLD,29-09-2020,551,,,,,,,
Netherlands,,,,NLD,30-09-2020,551,,,,,,,
Netherlands,,,,NLD,01-10-2020,539,,,,,,,
Netherlands,,,,NLD,02-10-2020,573,,,,,,,
Netherlands,,,,NLD,03-10-2020,585,,,,,,,
Netherlands,,,,NLD,04-10-2020,647,,,,,,,
Netherlands,,,,NLD,05-10-2020,715,,,,,,,
Netherlands,,,,NLD,06-10-2020,785,,,,,,,
Netherlands,,,,NLD,07-10-2020,811,,,,,,,
Netherlands,,,,NLD,08-10-2020,842,,,,,,,
Netherlands,,,,NLD,09-10-2020,900,,,,,,,
Netherlands,,,,NLD,10-10-2020,955,,,,,,,
Netherlands,,,,NLD,11-10-2020,986,,,,,,,
Netherlands,,,,NLD,12-10-2020,1046,,,,,,,
Netherlands,,,,NLD,13-10-2020,1133,,,,,,,
Netherlands,,,,NLD,14-10-2020,1174,,,,,,,
Netherlands,,,,NLD,15-10-2020,1213,,,,,,,
Netherlands,,,,NLD,16-10-2020,1208,,,,,,,
Netherlands,,,,NLD,17-10-2020,1216,,,,,,,
Netherlands,,,,NLD,18-10-2020,1288,,,,,,,
Netherlands,,,,NLD,19-10-2020,1359,,,,,,,
Netherlands,,,,NLD,20-10-2020,1440,,,,,,,
Netherlands,,,,NLD,21-10-2020,1493,,,,,,,
Netherlands,,,,NLD,22-10-2020,1540,,,,,,,
Netherlands,,,,NLD,23-10-2020,1601,,,,,,,
Netherlands,,,,NLD,24-10-2020,1614,,,,,,,
Netherlands,,,,NLD,25-10-2020,1657,,,,,,,
Netherlands,,,,NLD,26-10-2020,1743,,,,,,,
Netherlands,,,,NLD,27-10-2020,1829,,,,,,,
Netherlands,,,,NLD,28-10-2020,1831,,,,,,,
Netherlands,,,,NLD,29-10-2020,1831,,,,,,,
Netherlands,,,,NLD,30-10-2020,1818,,,,,,,
Netherlands,,,,NLD,31-10-2020,1864,,,,,,,
Netherlands,,,,NLD,01-11-2020,1910,,,,,,,
Netherlands,,,,NLD,02-11-2020,1958,,,,,,,
Netherlands,,,,NLD,03-11-2020,2044,,,,,,,
Netherlands,,,,NLD,04-11-2020,1960,,,,,,,
Netherlands,,,,NLD,05-11-2020,1905,,,,,,,
Netherlands,,,,NLD,06-11-2020,1842,,,,,,,
Netherlands,,,,NLD,07-11-2020,1782,,,,,,,
Netherlands,,,,NLD,08-11-2020,1697,,,,,,,
Netherlands,,,,NLD,09-11-2020,1717,,,,,,,
Netherlands,,,,NLD,10-11-2020,1697,,,,,,,
Netherlands,,,,NLD,11-11-2020,1671,,,,,,,
Netherlands,,,,NLD,12-11-2020,1606,,,,,,,
Netherlands,,,,NLD,13-11-2020,1572,,,,,,,
Netherlands,,,,NLD,14-11-2020,1530,,,,,,,
Netherlands,,,,NLD,15-11-2020,1509,,,,,,,
Netherlands,,,,NLD,16-11-2020,1557,,,,,,,
Netherlands,,,,NLD,17-11-2020,1570,,,,,,,
Netherlands,,,,NLD,18-11-2020,1528,,,,,,,
Netherlands,,,,NLD,19-11-2020,1475,,,,,,,
Netherlands,,,,NLD,20-11-2020,1414,,,,,,,
Netherlands,,,,NLD,21-11-2020,1352,,,,,,,
Netherlands,,,,NLD,22-11-2020,1393,,,,,,,
Netherlands,,,,NLD,23-11-2020,1432,,,,,,,
Netherlands,,,,NLD,24-11-2020,1399,,,,,,,
Netherlands,,,,NLD,25-11-2020,1310,,,,,,,
Netherlands,,,,NLD,26-11-2020,1257,,,,,,,
Netherlands,,,,NLD,27-11-2020,1251,,,,,,,
Netherlands,,,,NLD,28-11-2020,1200,,,,,,,
Netherlands,,,,NLD,29-11-2020,1194,,,,,,,
Netherlands,,,,NLD,30-11-2020,1240,,,,,,,
Netherlands,,,,NLD,01-12-2020,1205,,,,,,,
Netherlands,,,,NLD,02-12-2020,1131,,,,,,,
Netherlands,,,,NLD,03-12-2020,1137,,,,,,,
Netherlands,,,,NLD,04-12-2020,1152,,,,,,,
Netherlands,,,,NLD,05-12-2020,1130,,,,,,,
Netherlands,,,,NLD,06-12-2020,1172,,,,,,,
Netherlands,,,,NLD,07-12-2020,1190,,,,,,,
Netherlands,,,,NLD,08-12-2020,1236,,,,,,,
Netherlands,,,,NLD,09-12-2020,1211,,,,,,,
Netherlands,,,,NLD,10-12-2020,1179,,,,,,,
Netherlands,,,,NLD,11-12-2020,1209,,,,,,,
Netherlands,,,,NLD,12-12-2020,1242,,,,,,,
Netherlands,,,,NLD,13-12-2020,1270,,,,,,,
Netherlands,,,,NLD,14-12-2020,1369,,,,,,,
Netherlands,,,,NLD,15-12-2020,1430,,,,,,,
Netherlands,,,,NLD,16-12-2020,1438,,,,,,,
Netherlands,,,,NLD,17-12-2020,1467,,,,,,,
Netherlands,,,,NLD,18-12-2020,1485,,,,,,,
Netherlands,,,,NLD,19-12-2020,1505,,,,,,,
Netherlands,,,,NLD,20-12-2020,1533,,,,,,,
Netherlands,,,,NLD,21-12-2020,1576,,,,,,,
Netherlands,,,,NLD,22-12-2020,1703,,,,,,,
Netherlands,,,,NLD,23-12-2020,1686,,,,,,,
Netherlands,,,,NLD,24-12-2020,1712,,,,,,,
Netherlands,,,,NLD,25-12-2020,1704,,,,,,,
Netherlands,,,,NLD,26-12-2020,1734,,,,,,,
Netherlands,,,,NLD,27-12-2020,1797,,,,,,,
Netherlands,,,,NLD,28-12-2020,1922,,,,,,,
Netherlands,,,,NLD,29-12-2020,2077,,,,,,,
Netherlands,,,,NLD,30-12-2020,2002,,,,,,,
Netherlands,,,,NLD,31-12-2020,2104,,,,,,,
Netherlands,,,,NLD,01-01-2021,1957,,,,,,,
Netherlands,,,,NLD,02-01-2021,2005,,,,,,,
Netherlands,,,,NLD,03-01-2021,2006,,,,,,,
Netherlands,,,,NLD,04-01-2021,2130,,,,,,,
Netherlands,,,,NLD,05-01-2021,2159,,,,,,,
Netherlands,,,,NLD,06-01-2021,2131,,,,,,,
Netherlands,,,,NLD,07-01-2021,2052,,,,,,,
Netherlands,,,,NLD,08-01-2021,1936,,,,,,,
Netherlands,,,,NLD,09-01-2021,1874,,,,,,,
Netherlands,,,,NLD,10-01-2021,1850,,,,,,,
Netherlands,,,,NLD,11-01-2021,1926,,,,,,,
Netherlands,,,,NLD,12-01-2021,1945,,,,,,,
Netherlands,,,,NLD,13-01-2021,1821,,,,,,,
Netherlands,,,,NLD,14-01-2021,1814,,,,,,,
Netherlands,,,,NLD,15-01-2021,1784,,,,,,,
Netherlands,,,,NLD,16-01-2021,1694,,,,,,,
Netherlands,,,,NLD,17-01-2021,1708,,,,,,,
Netherlands,,,,NLD,18-01-2021,1744,,,,,,,
Netherlands,,,,NLD,19-01-2021,1767,,,,,,,
Netherlands,,,,NLD,20-01-2021,1709,,,,,,,
Netherlands,,,,NLD,21-01-2021,1667,,,,,,,
Netherlands,,,,NLD,22-01-2021,1684,,,,,,,
Netherlands,,,,NLD,23-01-2021,1633,,,,,,,
